Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Gift Card,SEO Title,SEO Description,Status
pique-button-down-mini-dress-brown-gingham,Pique Button Down Mini Dress Brown Gingham,"<p>The Pique Button Down is a gingham lace mini dress, cut in brown gingham to sit close through the bodice and move easily from there.</p><p>Details include lace-up detail and button detail. The fabric holds its shape with no stretch and the bodice is lined.</p><p>Tailor-made for cooler months.</p><p><strong>Details</strong></p><ul><li>Button-down mini dress in gingham print</li><li>Collared, gathered ruched bust, v-neckline, lace-up back tie, textured material</li><li>No stretch, Part-lined</li><li>Main &amp; Lining: 100% cotton</li></ul><p><strong>Fit &amp; care</strong></p><ul><li>Model wears a US 4 / UK 8 unless stated. See the size guide for garment measurements.</li><li>Care: Cold gentle machine wash.</li></ul>",Populars Clothes,Apparel & Accessories > Clothing > Dresses,Mini Dresses,"Brown Dresses, Dresses, Fall Dresses, Mini Dresses, New Dresses",TRUE,Size,US 0,Color,Brown Gingham,,,156682-1386551,0,shopify,999,deny,manual,95.99,,TRUE,TRUE,FALSE,Pique Button Down Mini Dress Brown Gingham,Pique Button Down — Brown gingham lace mini dress by Populars Clothes. Free US & UK shipping over $100. 30-day returns.,active
pique-button-down-mini-dress-brown-gingham,,,,,,,,Size,US 2,Color,Brown Gingham,,,156682-1386552,0,shopify,999,deny,manual,95.99,,TRUE,TRUE,,,,
pique-button-down-mini-dress-brown-gingham,,,,,,,,Size,US 4,Color,Brown Gingham,,,156682-1386553,0,shopify,999,deny,manual,95.99,,TRUE,TRUE,,,,
pique-button-down-mini-dress-brown-gingham,,,,,,,,Size,US 6,Color,Brown Gingham,,,156682-1386554,0,shopify,999,deny,manual,95.99,,TRUE,TRUE,,,,
pique-button-down-mini-dress-brown-gingham,,,,,,,,Size,US 8,Color,Brown Gingham,,,156682-1386555,0,shopify,999,deny,manual,95.99,,TRUE,TRUE,,,,
pique-button-down-mini-dress-brown-gingham,,,,,,,,Size,US 10,Color,Brown Gingham,,,156682-1386556,0,shopify,999,deny,manual,95.99,,TRUE,TRUE,,,,
pique-button-down-mini-dress-brown-gingham,,,,,,,,Size,US 12,Color,Brown Gingham,,,156682-1386557,0,shopify,999,deny,manual,95.99,,TRUE,TRUE,,,,
pivotal-twist-detail-maxi-dress-brown,Pivotal Twist Detail Maxi Dress Brown,"<p>A maxi dress, the Pivotal Twist Detail is built in brown around an easy shape that flatters without pulling focus.</p><p>Expect a slim-fitting shape, with a twist detail. The fabric has a generous stretch and the bodice is lined.</p><p>Keep it for birthdays and nights out. Part of our ongoing move toward reclaimed and recycled fabrics.</p><p><strong>Details</strong></p><ul><li>Twist maxi dress</li><li>Slim-fit, sleeveless</li><li>Good stretch, Part-lined</li><li>85% reclaimed nylon 15% elastane</li></ul><p><strong>Fit &amp; care</strong></p><ul><li>Model wears a US 4 / UK 8 unless stated. See the size guide for garment measurements.</li><li>Care: Cold gentle machine wash.</li></ul>",Populars Clothes,Apparel & Accessories > Clothing > Dresses,Maxi & Midi Dresses,"Birthday Dresses, Brown Dresses, Dresses, Going Out Dresses, Maxi Dresses, New Dresses",TRUE,Size,US 0,Color,Brown,,,147468-1326447,0,shopify,999,deny,manual,66.99,,TRUE,TRUE,FALSE,Pivotal Twist Detail Maxi Dress Brown,Pivotal Twist Detail — Brown maxi dress by Populars Clothes. Free US & UK shipping over $100. 30-day returns.,active
pivotal-twist-detail-maxi-dress-brown,,,,,,,,Size,US 2,Color,Brown,,,147468-1326448,0,shopify,999,deny,manual,66.99,,TRUE,TRUE,,,,
pivotal-twist-detail-maxi-dress-brown,,,,,,,,Size,US 4,Color,Brown,,,147468-1326449,0,shopify,999,deny,manual,66.99,,TRUE,TRUE,,,,
pivotal-twist-detail-maxi-dress-brown,,,,,,,,Size,US 6,Color,Brown,,,147468-1326450,0,shopify,999,deny,manual,66.99,,TRUE,TRUE,,,,
pivotal-twist-detail-maxi-dress-brown,,,,,,,,Size,US 8,Color,Brown,,,147468-1326451,0,shopify,999,deny,manual,66.99,,TRUE,TRUE,,,,
pivotal-twist-detail-maxi-dress-brown,,,,,,,,Size,US 10,Color,Brown,,,147468-1326452,0,shopify,999,deny,manual,66.99,,TRUE,TRUE,,,,
pivotal-twist-detail-maxi-dress-brown,,,,,,,,Size,US 12,Color,Brown,,,147468-1326453,0,shopify,999,deny,manual,66.99,,TRUE,TRUE,,,,
players-pleat-mini-dress-charcoal,Players Pleat Mini Dress Charcoal,"<p>Meet the Players Pleat: a mini dress, finished in charcoal with the kind of detail that reads considered rather than fussy.</p><p>The tiered silhouette is detailed with pleating. The fabric holds its shape with no stretch and it&#x27;s fully lined.</p><p>We&#x27;d wear it for birthdays and nights out.</p><p><strong>Details</strong></p><ul><li>Pleat Mini dress</li><li>Round neckline, tiered hem, invisible zip at back</li><li>No stretch, Fully lined</li><li>80% polyester 20% viscose</li></ul><p><strong>Fit &amp; care</strong></p><ul><li>Model wears a US 4 / UK 8 unless stated. See the size guide for garment measurements.</li><li>Care: Cold gentle machine wash.</li></ul>",Populars Clothes,Apparel & Accessories > Clothing > Dresses,Mini Dresses,"Birthday Dresses, Dresses, Going Out Dresses, New Dresses",TRUE,Size,US 0,Color,Charcoal,,,140543-1283216,0,shopify,999,deny,manual,67.95,,TRUE,TRUE,FALSE,Players Pleat Mini Dress Charcoal,Players Pleat — Charcoal mini dress by Populars Clothes. Free US & UK shipping over $100. 30-day returns.,active
players-pleat-mini-dress-charcoal,,,,,,,,Size,US 2,Color,Charcoal,,,140543-1283217,0,shopify,999,deny,manual,67.95,,TRUE,TRUE,,,,
players-pleat-mini-dress-charcoal,,,,,,,,Size,US 4,Color,Charcoal,,,140543-1283218,0,shopify,999,deny,manual,67.95,,TRUE,TRUE,,,,
players-pleat-mini-dress-charcoal,,,,,,,,Size,US 6,Color,Charcoal,,,140543-1283219,0,shopify,999,deny,manual,67.95,,TRUE,TRUE,,,,
players-pleat-mini-dress-charcoal,,,,,,,,Size,US 8,Color,Charcoal,,,140543-1283220,0,shopify,999,deny,manual,67.95,,TRUE,TRUE,,,,
players-pleat-mini-dress-charcoal,,,,,,,,Size,US 10,Color,Charcoal,,,140543-1283221,0,shopify,999,deny,manual,67.95,,TRUE,TRUE,,,,
players-pleat-mini-dress-charcoal,,,,,,,,Size,US 12,Color,Charcoal,,,140543-1283222,0,shopify,999,deny,manual,67.95,,TRUE,TRUE,,,,
players-pleat-mini-dress-charcoal,,,,,,,,Size,US 14,Color,Charcoal,,,140543-1283223,0,shopify,999,deny,manual,67.95,,TRUE,TRUE,,,,
players-pleat-mini-dress-charcoal,,,,,,,,Size,US 16,Color,Charcoal,,,140543-1283224,0,shopify,999,deny,manual,67.95,,TRUE,TRUE,,,,
players-pleat-mini-dress-charcoal,,,,,,,,Size,US 18,Color,Charcoal,,,140543-1283225,0,shopify,999,deny,manual,67.95,,TRUE,TRUE,,,,
players-pleat-mini-dress-charcoal,,,,,,,,Size,US 20,Color,Charcoal,,,140543-1283226,0,shopify,999,deny,manual,67.95,,TRUE,TRUE,,,,
pleasance-strapless-mini-dress-black,Pleasance Strapless Mini Dress Black,"<p>The Pleasance takes a mini dress and gives it a clean, confident line with a strapless neckline in black.</p><p>Look closer for a leg split. The fabric holds its shape with no stretch and the bodice is lined.</p><p>Filed under birthdays and nights out.</p><p><strong>Details</strong></p><ul><li>Strapless Mini dress</li><li>Silicone strip, split hem, buckle detail, invisible zip at back</li><li>No stretch, Part-lined</li><li>95% polyester 5% elastane</li></ul><p><strong>Fit &amp; care</strong></p><ul><li>Model wears a US 4 / UK 8 unless stated. See the size guide for garment measurements.</li><li>Care: Cold gentle machine wash.</li></ul>",Populars Clothes,Apparel & Accessories > Clothing > Dresses,Mini Dresses,"Birthday Dresses, Black Dresses, Dresses, Going Out Dresses, New Dresses, Strapless Dresses",TRUE,Size,US 0,Color,Black,,,141027-1286890,0,shopify,999,deny,manual,75.95,,TRUE,TRUE,FALSE,Pleasance Strapless Mini Dress Black,Pleasance — Black strapless mini dress by Populars Clothes. Free US & UK shipping over $100. 30-day returns.,active
pleasance-strapless-mini-dress-black,,,,,,,,Size,US 2,Color,Black,,,141027-1286891,0,shopify,999,deny,manual,75.95,,TRUE,TRUE,,,,
pleasance-strapless-mini-dress-black,,,,,,,,Size,US 4,Color,Black,,,141027-1286892,0,shopify,999,deny,manual,75.95,,TRUE,TRUE,,,,
pleasance-strapless-mini-dress-black,,,,,,,,Size,US 6,Color,Black,,,141027-1286893,0,shopify,999,deny,manual,75.95,,TRUE,TRUE,,,,
pleasance-strapless-mini-dress-black,,,,,,,,Size,US 8,Color,Black,,,141027-1286894,0,shopify,999,deny,manual,75.95,,TRUE,TRUE,,,,
pleasance-strapless-mini-dress-black,,,,,,,,Size,US 10,Color,Black,,,141027-1286895,0,shopify,999,deny,manual,75.95,,TRUE,TRUE,,,,
pleasance-strapless-mini-dress-black,,,,,,,,Size,US 12,Color,Black,,,141027-1286896,0,shopify,999,deny,manual,75.95,,TRUE,TRUE,,,,
plus-one-mini-dress-beige,Plus One Mini Dress Beige,"<p>The Plus is our take on the floral mini dress with a halter neckline — quietly striking in beige, and comfortable enough to wear all evening.</p><p>Look closer for a tie back and an open back. The fabric holds its shape with no stretch and it&#x27;s fully lined.</p><p>Made using reclaimed fibres.</p><p><strong>Details</strong></p><ul><li>Halter open back mini dress</li><li>Floral detail, gathered ruched bust, tie-back detail</li><li>No stretch, Fully lined</li><li>100% reclaimed polyester</li></ul><p><strong>Fit &amp; care</strong></p><ul><li>Model wears a US 4 / UK 8 unless stated. See the size guide for garment measurements.</li><li>Care: Cold gentle machine wash.</li></ul>",Populars Clothes,Apparel & Accessories > Clothing > Dresses,Mini Dresses,"Birthday Dresses, Brown Dresses, Dresses, Floral Dresses, Going Out Dresses, Halter Dresses, New Dresses, White Dresses",TRUE,Size,US 0,Color,Beige,,,137992-1267495,0,shopify,999,deny,manual,76.00,,TRUE,TRUE,FALSE,Plus One Mini Dress Beige,Plus — Beige halter mini dress by Populars Clothes. Free US & UK shipping over $100. 30-day returns.,active
plus-one-mini-dress-beige,,,,,,,,Size,US 2,Color,Beige,,,137992-1267496,0,shopify,999,deny,manual,76.00,,TRUE,TRUE,,,,
plus-one-mini-dress-beige,,,,,,,,Size,US 4,Color,Beige,,,137992-1267497,0,shopify,999,deny,manual,76.00,,TRUE,TRUE,,,,
plus-one-mini-dress-beige,,,,,,,,Size,US 6,Color,Beige,,,137992-1267498,0,shopify,999,deny,manual,76.00,,TRUE,TRUE,,,,
plus-one-mini-dress-beige,,,,,,,,Size,US 8,Color,Beige,,,137992-1267499,0,shopify,999,deny,manual,76.00,,TRUE,TRUE,,,,
plus-one-mini-dress-beige,,,,,,,,Size,US 10,Color,Beige,,,137992-1267500,0,shopify,999,deny,manual,76.00,,TRUE,TRUE,,,,
plus-one-mini-dress-beige,,,,,,,,Size,US 12,Color,Beige,,,137992-1267501,0,shopify,999,deny,manual,76.00,,TRUE,TRUE,,,,
poise-mini-dress-white,Poise Mini Dress White,"<p>The Poise is our take on the lace mini dress — quietly striking in white, and comfortable enough to wear all evening.</p><p>A slim-fitting cut is finished with an open back and a bow detail. The fabric holds its shape with no stretch and it&#x27;s fully lined.</p><p>Tailor-made for birthdays and nights out.</p><p><strong>Details</strong></p><ul><li>Lace trim Mini dress</li><li>Pleats throughout, slim fit, fixed shoulders, open back with bow tie detail, invisible zip fastening at back</li><li>No stretch, Fully lined</li><li>100% polyester</li></ul><p><strong>Fit &amp; care</strong></p><ul><li>Model wears a US 4 / UK 8 unless stated. See the size guide for garment measurements.</li><li>Care: Cold gentle machine wash.</li></ul>",Populars Clothes,Apparel & Accessories > Clothing > Dresses,Mini Dresses,"Birthday Dresses, Dresses, Going Out Dresses, New Dresses, White Dresses",TRUE,Size,US 0,Color,White,,,145309-1312676,0,shopify,999,deny,manual,75.99,,TRUE,TRUE,FALSE,Poise Mini Dress White,Poise — White lace mini dress by Populars Clothes. Free US & UK shipping over $100. 30-day returns.,active
poise-mini-dress-white,,,,,,,,Size,US 2,Color,White,,,145309-1312677,0,shopify,999,deny,manual,75.99,,TRUE,TRUE,,,,
poise-mini-dress-white,,,,,,,,Size,US 4,Color,White,,,145309-1312678,0,shopify,999,deny,manual,75.99,,TRUE,TRUE,,,,
poise-mini-dress-white,,,,,,,,Size,US 6,Color,White,,,145309-1312679,0,shopify,999,deny,manual,75.99,,TRUE,TRUE,,,,
poise-mini-dress-white,,,,,,,,Size,US 8,Color,White,,,145309-1312680,0,shopify,999,deny,manual,75.99,,TRUE,TRUE,,,,
poise-mini-dress-white,,,,,,,,Size,US 10,Color,White,,,145309-1312681,0,shopify,999,deny,manual,75.99,,TRUE,TRUE,,,,
poise-mini-dress-white,,,,,,,,Size,US 12,Color,White,,,145309-1312682,0,shopify,999,deny,manual,75.99,,TRUE,TRUE,,,,
pokey-maxi-dress-black,Pokey Maxi Dress Black,"<p>The Pokey takes a maxi dress and gives it a clean, confident line with a plunging neckline in black.</p><p>The fabric holds its shape with no stretch and it&#x27;s fully lined.</p><p><strong>Details</strong></p><ul><li>Plunge neck Maxi dress</li><li>Double front tie closure, ruched detail, invisible zip at side, fixed straps</li><li>Length of size US 2 / AU 6 shoulder to hem: 144cm / 56.6in</li><li>No stretch, Fully lined</li><li>Main: 100% cotton, Lining: 100% polyester</li></ul><p><strong>Fit &amp; care</strong></p><ul><li>Model wears a US 4 / UK 8 unless stated. See the size guide for garment measurements.</li><li>Care: Cold gentle machine wash.</li></ul>",Populars Clothes,Apparel & Accessories > Clothing > Dresses,Maxi & Midi Dresses,"Black Dresses, Dresses, Maxi Dresses, New Dresses",TRUE,Size,US 0,Color,Black,,,142865-1297799,0,shopify,999,deny,manual,73.99,,TRUE,TRUE,FALSE,Pokey Maxi Dress Black,Pokey — Black plunging maxi dress by Populars Clothes. Free US & UK shipping over $100. 30-day returns.,active
pokey-maxi-dress-black,,,,,,,,Size,US 2,Color,Black,,,142865-1297800,0,shopify,999,deny,manual,73.99,,TRUE,TRUE,,,,
pokey-maxi-dress-black,,,,,,,,Size,US 4,Color,Black,,,142865-1297801,0,shopify,999,deny,manual,73.99,,TRUE,TRUE,,,,
pokey-maxi-dress-black,,,,,,,,Size,US 6,Color,Black,,,142865-1297802,0,shopify,999,deny,manual,73.99,,TRUE,TRUE,,,,
pokey-maxi-dress-black,,,,,,,,Size,US 8,Color,Black,,,142865-1297803,0,shopify,999,deny,manual,73.99,,TRUE,TRUE,,,,
pokey-maxi-dress-black,,,,,,,,Size,US 10,Color,Black,,,142865-1297804,0,shopify,999,deny,manual,73.99,,TRUE,TRUE,,,,
pokey-maxi-dress-black,,,,,,,,Size,US 12,Color,Black,,,142865-1297805,0,shopify,999,deny,manual,73.99,,TRUE,TRUE,,,,
pokey-maxi-dress-blue-check,Pokey Maxi Dress Blue Check,"<p>Meet the Pokey: a checked maxi dress with a plunging neckline, finished in blue check with the kind of detail that reads considered rather than fussy.</p><p>The fabric holds its shape with no stretch and it&#x27;s fully lined.</p><p><strong>Details</strong></p><ul><li>Check tie Maxi dress</li><li>Plunge neck, invisible zip fastening at side, straight hem</li><li>No stretch, Fully lined</li><li>Main: 95% polyester 5% elastane, Lining: 100% polyester</li></ul><p><strong>Fit &amp; care</strong></p><ul><li>Model wears a US 4 / UK 8 unless stated. See the size guide for garment measurements.</li><li>Care: Cold gentle machine wash.</li></ul>",Populars Clothes,Apparel & Accessories > Clothing > Dresses,Maxi & Midi Dresses,"Blue Dresses, Dresses, Maxi Dresses, New Dresses",TRUE,Size,US 0,Color,Blue Check,,,143884-1303569,0,shopify,999,deny,manual,70.00,,TRUE,TRUE,FALSE,Pokey Maxi Dress Blue Check,Pokey — Blue check plunging maxi dress by Populars Clothes. Free US & UK shipping over $100. 30-day returns.,active
pokey-maxi-dress-blue-check,,,,,,,,Size,US 2,Color,Blue Check,,,143884-1303570,0,shopify,999,deny,manual,70.00,,TRUE,TRUE,,,,
pokey-maxi-dress-blue-check,,,,,,,,Size,US 4,Color,Blue Check,,,143884-1303571,0,shopify,999,deny,manual,70.00,,TRUE,TRUE,,,,
pokey-maxi-dress-blue-check,,,,,,,,Size,US 6,Color,Blue Check,,,143884-1303572,0,shopify,999,deny,manual,70.00,,TRUE,TRUE,,,,
pokey-maxi-dress-blue-check,,,,,,,,Size,US 8,Color,Blue Check,,,143884-1303573,0,shopify,999,deny,manual,70.00,,TRUE,TRUE,,,,
pokey-maxi-dress-blue-check,,,,,,,,Size,US 10,Color,Blue Check,,,143884-1303574,0,shopify,999,deny,manual,70.00,,TRUE,TRUE,,,,
pokey-maxi-dress-blue-check,,,,,,,,Size,US 12,Color,Blue Check,,,143884-1303575,0,shopify,999,deny,manual,70.00,,TRUE,TRUE,,,,
pokey-maxi-dress-cream-polka-dot,Pokey Maxi Dress Cream / Polka Dot,"<p>Cut as a polka dot maxi dress with a plunging neckline, the Pokey balances a defined bodice in cream and polka dot with a skirt that moves.</p><p>The fabric holds its shape with no stretch and it&#x27;s fully lined.</p><p><strong>Details</strong></p><ul><li>Polka-dot Maxi dress</li><li>Plunge neck, gathered ruched bust, double tie detail, invisible zip fastening at side, sleeveless</li><li>No stretch, Fully lined</li><li>Main: 95% polyester 5% elastane, Lining: 100% polyester</li></ul><p><strong>Fit &amp; care</strong></p><ul><li>Model wears a US 4 / UK 8 unless stated. See the size guide for garment measurements.</li><li>Care: Cold gentle machine wash.</li></ul>",Populars Clothes,Apparel & Accessories > Clothing > Dresses,Maxi & Midi Dresses,"Dresses, Maxi Dresses, New Dresses, Polka Dot Dresses, White Dresses",TRUE,Size,US 0,Color,Cream / Polka Dot,,,142566-1296075,0,shopify,999,deny,manual,101.99,,TRUE,TRUE,FALSE,Pokey Maxi Dress Cream / Polka Dot,Pokey — Cream and polka dot plunging maxi dress by Populars Clothes. Free US & UK shipping over $100. 30-day returns.,active
pokey-maxi-dress-cream-polka-dot,,,,,,,,Size,US 2,Color,Cream / Polka Dot,,,142566-1296076,0,shopify,999,deny,manual,101.99,,TRUE,TRUE,,,,
pokey-maxi-dress-cream-polka-dot,,,,,,,,Size,US 4,Color,Cream / Polka Dot,,,142566-1296077,0,shopify,999,deny,manual,101.99,,TRUE,TRUE,,,,
pokey-maxi-dress-cream-polka-dot,,,,,,,,Size,US 6,Color,Cream / Polka Dot,,,142566-1296078,0,shopify,999,deny,manual,101.99,,TRUE,TRUE,,,,
pokey-maxi-dress-cream-polka-dot,,,,,,,,Size,US 8,Color,Cream / Polka Dot,,,142566-1296079,0,shopify,999,deny,manual,101.99,,TRUE,TRUE,,,,
pokey-maxi-dress-cream-polka-dot,,,,,,,,Size,US 10,Color,Cream / Polka Dot,,,142566-1296080,0,shopify,999,deny,manual,101.99,,TRUE,TRUE,,,,
pokey-maxi-dress-cream-polka-dot,,,,,,,,Size,US 12,Color,Cream / Polka Dot,,,142566-1296081,0,shopify,999,deny,manual,101.99,,TRUE,TRUE,,,,
pokey-maxi-dress-floral-multi,Pokey Maxi Dress Floral Multi,"<p>A floral maxi dress, the Pokey is built in floral multi around an easy shape that flatters without pulling focus.</p><p>The fabric holds its shape with no stretch and it&#x27;s fully lined.</p><p><strong>Details</strong></p><ul><li>Maxi dress</li><li>Floral print, deep v-neckline, tie fastening at front, invisible zip fastening at side</li><li>No stretch, Fully lined</li><li>Main: 95% polyester 5% elastane, Lining: 100% polyester</li></ul><p><strong>Fit &amp; care</strong></p><ul><li>Model wears a US 4 / UK 8 unless stated. See the size guide for garment measurements.</li><li>Care: Cold gentle machine wash.</li></ul>",Populars Clothes,Apparel & Accessories > Clothing > Dresses,Maxi & Midi Dresses,"Dresses, Floral Dresses, Maxi Dresses, New Dresses",TRUE,Size,US 0,Color,Floral Multi,,,144029-1304441,0,shopify,999,deny,manual,71.99,,TRUE,TRUE,FALSE,Pokey Maxi Dress Floral Multi,Pokey — Floral multi maxi dress by Populars Clothes. Free US & UK shipping over $100. 30-day returns.,active
pokey-maxi-dress-floral-multi,,,,,,,,Size,US 2,Color,Floral Multi,,,144029-1304442,0,shopify,999,deny,manual,71.99,,TRUE,TRUE,,,,
pokey-maxi-dress-floral-multi,,,,,,,,Size,US 4,Color,Floral Multi,,,144029-1304443,0,shopify,999,deny,manual,71.99,,TRUE,TRUE,,,,
pokey-maxi-dress-floral-multi,,,,,,,,Size,US 6,Color,Floral Multi,,,144029-1304444,0,shopify,999,deny,manual,71.99,,TRUE,TRUE,,,,
pokey-maxi-dress-floral-multi,,,,,,,,Size,US 8,Color,Floral Multi,,,144029-1304445,0,shopify,999,deny,manual,71.99,,TRUE,TRUE,,,,
pokey-maxi-dress-floral-multi,,,,,,,,Size,US 10,Color,Floral Multi,,,144029-1304446,0,shopify,999,deny,manual,71.99,,TRUE,TRUE,,,,
pokey-maxi-dress-floral-multi,,,,,,,,Size,US 12,Color,Floral Multi,,,144029-1304447,0,shopify,999,deny,manual,71.99,,TRUE,TRUE,,,,
